"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000000661","02","02","00039","09","01","33000383.280","4405000.000","17620000.000","3649886.948","","7325496.332"
"2000000662","06","04","00039","06","61","384060788.497","5679400.000","102229200.000","136216090.667","56794000.000","83142097.830"
"2000000663","01","02","00050","07","01","18356999.374","981900.000","6546000.000","5873315.998","3142080.000","1813703.376"
"2000000664","00","01","00030","04","24","7278948.984","384300.000","2562000.000","2400773.785","1229760.000","702115.199"
"2000000665","99","","00039","12","10","339173616.103","4883100.000","97662000.000","106943079.857","48831000.000","80854436.246"
"2000000666","05","03","00040","08","10","146253805.716","10362000.000","41448000.000","40327446.963","19895040.000","34221318.753"
"2000000667","05","03","00045","09","01","246209244.860","10442100.000","69614000.000","73847306.944","34807000.000","57498837.916"
"2000000668","02","02","00029","07","27","37710666.738","529600.000","10592000.000","12409567.288","5296000.000","8883499.450"
"2000000669","02","02","00029","07","50","32161365.781","1707300.000","11382000.000","10486409.327","5463360.000","3122296.454"
"2000000670","05","04","00039","08","01","276377342.517","4100200.000","73803600.000","98808053.106","41002000.000","58663489.411"
"2000000671","01","02","00025","06","27","20834722.275","1001100.000","6674000.000","7233804.514","3337000.000","2588817.761"
"2000000672","01","02","00029","08","36","29176835.097","1572900.000","10486000.000","9923432.944","2569070.000","4625432.153"
"2000000673","05","04","00029","09","21","197628621.330","9420000.000","62800000.000","110022621.330","15386000.000",""
"2000000674","05","03","00035","04","10","123873888.611","6641000.001","53128000.000","33461007.873","15938400.000","14705480.737"
"2000000675","05","03","00030","07","41","151956335.258","19364000.000","96820000.000","15381335.469","9682000.000","10708999.789"
"2000000676","05","03","00055","09","21","102712102.877","7872999.999","31492000.000","28595217.794","8817760.000","25934125.084"
"2000000677","03","02","00030","09","57","54030242.665","644400.000","12888000.000","26740131.556","3157560.000","10600151.109"
"2000000678","01","02","00030","07","01","25821686.609","1608000.000","10720000.000","10867286.609","2626400.000",""
"2000000679","05","03","00025","04","10","174760368.637","2804200.000","56084000.000","56059413.204","13740580.000","46072175.433"
"2000000680","04","02","00025","07","50","76946536.045","2955000.000","19700000.000","39278452.021","9456000.000","5557084.024"
"2000000681","06","03","00029","07","21","379769032.341","47924000.000","239620000.000","42022423.120","23962000.000","26240609.221"
"2000000682","01","01","00020","08","10","19589025.948","1819500.000","7278000.000","7653105.948","2838420.000",""
"2000000683","06","04","00025","08","01","308659795.422","14911800.000","99412000.000","106183665.846","49706000.000","38446329.576"
"2000000684","02","02","00055","02","21","38148949.130","2065800.000","13772000.000","12856035.539","3374140.000","6080973.591"
"2000000685","05","04","00045","04","46","272601350.777","14411100.000","96074000.000","89088171.955","46115520.000","26912558.822"
"2000000686","05","03","00039","10","21","164389228.704","10092300.000","67282000.000","70530838.704","16484090.000",""
"2000000687","00","01","00040","03","01","8710855.303","605499.999","6054999.999","960769.783","423850.000","665735.522"
"2000000688","05","03","00035","07","01","203625875.679","14003000.001","140030000.010","24271565.332","9802100.000","15519210.336"
"2000000689","05","03","00045","07","10","179528128.782","1933800.000","38676000.000","99735722.685","9475620.000","29706986.097"
"2000000690","05","03","00049","07","50","105338588.803","1485300.000","29706000.000","34773987.432","14853000.000","24520301.371"
"2000000691","06","04","00045","07","01","314039189.401","13353600.000","89024000.000","93636531.202","44512000.000","73513058.199"
"2000000692","03","02","00035","07","44","66491986.096","944100.000","18882000.000","21420102.972","9441000.000","15804783.124"
"2000000693","05","03","00039","07","41","165260091.486","7677600.000","51184000.000","93858411.486","12540080.000",""
"2000000694","02","02","00059","03","10","30289169.282","2340999.999","9364000.000","8133675.160","2621920.000","7828574.123"
"2000000695","02","02","00049","06","36","45499631.668","3300500.000","13202000.000","12801256.854","5280800.000","10915074.814"
"2000000696","01","01","00039","07","10","23570487.559","1449999.999","11600000.000","3839262.049","3480000.000","3201225.511"
"2000000697","04","02","00029","13","10","70411415.902","881100.000","17622000.000","28593859.467","8811000.000","14503456.435"
"2000000698","05","03","00045","02","27","262795624.258","20060000.001","80240000.000","73773809.628","22467200.000","66254614.629"
"2000000699","03","02","00030","04","41","57555907.028","2242500.000","14950000.000","29020354.235","7176000.000","4167052.793"
"2000000700","03","02","00035","04","31","50687855.211","6474000.000","32370000.000","5026525.034","3237000.000","3580330.177"
"2000000701","02","02","00030","11","24","45244656.545","677600.001","13552000.000","13089880.147","6776000.000","11149176.397"
"2000000702","02","01","00055","07","10","33767640.510","2328500.001","23285000.001","3958965.312","1629950.000","2565225.196"
"2000000703","02","02","00029","07","31","48922701.425","3358500.000","33585000.000","5876279.543","2350950.000","3751971.882"
"2000000704","02","02","00039","04","01","46182816.934","3072500.000","12290000.000","17276956.697","3441200.000","10102160.237"
"2000000705","07","04","00059","13","54","561348559.347","34422500.010","275380000.000","92632844.226","82614000.000","76299215.111"
"2000000706","04","02","00045","06","46","75631874.970","2555100.000","17034000.000","40931444.995","8517000.000","6594329.975"
"2000000707","02","02","00050","07","50","39959323.306","1669800.000","11132000.000","12399150.256","5566000.000","9192373.050"
"2000000708","05","03","00029","08","50","162458836.607","8880600.000","59204000.000","53439830.367","14504980.000","26429426.240"
"2000000709","01","01","00050","07","44","10974010.456","810500.000","3242000.000","3300056.656","907760.000","2713693.800"
"2000000710","05","05","00035","08","36","294805042.762","15740700.000","104938000.000","98759640.793","40925820.000","34440881.969"
"2000000711","03","02","00029","09","24","52757553.623","3255999.999","26048000.000","8393203.607","7814400.000","7245950.017"
"2000000712","02","02","00049","09","01","35262665.038","547500.000","10950000.000","12587391.745","2682750.000","8495023.293"
"2000000713","03","02","00029","09","10","53314055.432","2948100.000","19654000.000","17157769.748","4815230.000","8738955.684"
"2000000714","01","00","00049","09","01","11238933.973","608400.000","4056000.000","3802346.676","993720.000","1778467.297"
"2000000715","01","00","00039","07","10","20164629.189","1407000.000","5628000.000","6185451.733","2251200.000","4692977.456"
"2000000716","01","01","00025","07","63","21697512.036","319400.001","6388000.000","6507825.253","3194000.000","5288286.782"
"2000000717","02","02","00029","07","41","39133104.383","2794000.000","11176000.000","11460212.031","4470400.000","9232492.352"
"2000000718","02","02","00065","08","01","44425746.037","1846200.000","12308000.000","13911229.229","6154000.000","10206316.808"
"2000000719","02","02","00030","07","10","32038677.094","1494000.000","9960000.000","11733467.809","4980000.000","3871209.285"
"2000000720","01","01","00029","05","36","24683979.044","1926000.000","7704000.000","6507664.531","2157120.000","6389194.513"
"2000000721","05","03","00060","04","50","108706265.593","1687600.000","33752000.000","37059615.933","8269240.000","27937809.660"
"2000000722","02","02","00025","01","46","32018668.418","1740600.000","11604000.000","10278802.123","4525560.000","3869706.295"
"2000000723","03","02","00025","01","01","59903475.500","584700.000","10524600.000","34623283.627","5847000.000","8323891.873"
"2000000724","05","03","00049","13","50","255058308.520","9999000.000","66660000.000","128006464.082","31996800.000","18396044.438"
"2000000725","07","05","00035","13","30","519417421.605","27597300.000","183982000.000","169407375.103","88311360.000","50119386.502"
"2000000726","02","02","00040","07","21","43086935.757","5453000.000","27265000.000","4659648.545","2726500.000","2982787.212"
"2000000727","03","02","00029","11","46","53482107.698","2208000.000","14720000.000","16948685.107","7360000.000","12245422.591"
"2000000728","03","02","00029","02","10","59393608.455","7455000.000","37275000.000","6800881.097","3727500.000","4135227.358"
"2000000729","03","02","00029","09","01","55171007.308","3841500.000","15366000.000","15916116.334","7375680.000","12671710.974"
"2000000730","03","02","00050","08","10","56321297.811","848600.000","15274800.000","19497827.987","8486000.000","12214069.824"
"2000000731","03","02","00029","08","54","52940238.138","623900.000","12478000.000","26557086.585","3057110.000","10224141.553"
"2000000732","06","05","00049","08","46","450783611.690","33388000.000","133552000.000","136122823.213","37394560.000","110326228.477"
"2000000733","99","","00040","09","61","56639537.639","3913500.000","39135000.000","6557397.075","2739450.000","4294190.564"
"2000000734","02","02","00045","08","21","38229682.649","1610400.000","10736000.000","11619798.426","5368000.000","8895484.223"
"2000000735","06","05","00035","07","10","300255375.994","29265500.000","117062000.000","108273695.994","45654180.000",""
"2000000736","01","01","00020","01","01","20006873.129","849900.000","5666000.000","5983906.885","2833000.000","4674066.244"
"2000000737","02","02","00025","09","10","48084667.973","2000400.000","13336000.000","15052637.826","6668000.000","11027630.147"
"2000000738","02","02","00020","10","54","48499830.001","592500.000","11850000.000","20281156.441","5925000.000","9851173.560"
"2000000739","06","03","00029","13","36","305790041.243","4507800.000","90156000.000","90915206.286","45078000.000","75133034.957"
"2000000740","03","02","00045","06","21","57095552.780","3750500.000","15002000.000","21776711.589","4200560.000","12365781.191"
"2000000741","03","02","00025","13","41","50925377.321","3633000.000","14532000.000","13732316.003","6975360.000","12052701.318"
"2000000742","04","03","00030","04","31","93691308.483","4445100.000","29634000.000","33391595.991","14817000.000","11403612.492"
"2000000743","02","02","00035","13","10","41094925.304","5234000.000","26170000.000","4239322.176","2617000.000","2834603.128"
"2000000744","02","02","00045","04","54","31599631.167","2292000.000","9168000.000","10006071.000","2567040.000","7566520.167"
"2000000745","00","01","00040","07","57","7219696.730","501999.999","5019999.999","792158.517","351400.000","554138.215"
"2000000746","03","02","00059","11","50","52838463.457","644600.000","12892000.000","25425155.480","3158540.000","10718167.977"
"2000000747","02","02","00050","07","54","45859999.439","694900.000","12508200.000","15686110.630","6949000.000","10021788.809"
"2000000748","02","01","00050","04","46","31824449.470","453700.000","9074000.000","10307067.067","4537000.000","7452682.403"
"2000000749","06","03","00045","07","57","323310194.567","3985299.999","79706000.000","134442696.116","39853000.000","65323198.452"
"2000000750","05","03","00035","08","31","133668653.015","17696000.000","70784000.000","15828844.015","","29359809.000"
"2000000751","05","03","00030","07","01","237465279.903","3432999.999","68660000.000","74152978.772","34330000.000","56889301.132"
"2000000752","03","02","00029","02","50","50210128.952","6380000.000","31900000.000","5236293.070","3190000.000","3503835.882"
"2000000753","02","02","00025","03","21","33844264.417","2087000.001","16696000.000","5444948.653","5008800.000","4607515.763"
"2000000754","02","02","00050","07","27","32171838.683","510700.000","10214000.000","10538917.125","2502430.000","8405791.558"
