"그룹회사코드","마이데이터고객식별자","포트폴리오회원사진","포트폴리오이미지파일정보내용","캐릭터이미지명","공유이미지구분","별명","메일링이메일주소EC","포트폴리오메일링신청여부","이메일주소공개여부","댓글사용여부","포트폴리오공개여부","포트폴리오공개여부최초등록일시","포트폴리오공개여부최종수정일시","직업군공개여부","성별공개여부","금융비금융자산공개여부","시도공개여부","시군구공개여부","추가정보내용","추가정보공개여부","금융자산소득구간구분","금융비금융자산구간구분","CRM연령구분","회원연령","직업군대분류구분","거주시도구분","거주시군구구분","개인정보수집이용동의여부","개인정보수집이용동의일시","최초접속일시","푸쉬수신여부","푸쉬최초등록일시","푸쉬최종변경일시","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000706",,PNG,avatar16.png,"1",샌디에이고 데메트리오스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00045",45,"06","46","4606","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000707",,PNG,avatar26.png,"1",더반 서향,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",53,"07","50","5014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000708",,PNG,avatar10.png,"1",부에노스아이레스 프리지아,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"08","50","5011","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000709",,PNG,avatar29.png,"1",사천 마르쿠스 아우렐리우스,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00050",53,"07","44","4401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000710",,PNG,avatar25.png,"1",강릉 미나리아재비,"","0","0","1","1","","","1","0","1","1","0","","0","05","05","00035",35,"08","36","3623","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000711",,PNG,avatar10.png,"1",샌디에이고 마르쿠스 아우렐리우스,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",29,"09","24","2404","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000712",,PNG,avatar30.png,"1",골든 로드,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00049",49,"09","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000713",,PNG,avatar35.png,"1",예루살렘 매발톱꽃,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",27,"09","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000714",,PNG,avatar11.png,"1",라호르 윌리엄 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","00","00049",47,"09","01","0114","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000715",,PNG,avatar21.png,"1",상주  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","00","00039",38,"07","10","1026","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000716",,PNG,avatar17.png,"1",샌디에이고 샤를 6세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",24,"07","63","6301","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000717",,PNG,avatar9.png,"1",아바나 황금싸리,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"07","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000718",,PNG,avatar10.png,"1",리우 데 자네이루 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00065",64,"08","01","0118","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000719",,PNG,avatar32.png,"1",이천 다리우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",33,"07","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000720",,PNG,avatar6.png,"1",베네치아 황새냉이,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",28,"05","36","3608","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000721",,PNG,avatar22.png,"1",영주 프로이센 프리드리히 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00060",62,"04","50","5005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000722",,PNG,avatar37.png,"1",하남 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"01","46","4603","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000723",,PNG,avatar2.png,"1",코르도바 카지미에시 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",25,"01","01","0124","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000724",,PNG,avatar6.png,"1",몬테비데오 매발톱꽃,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00049",47,"13","50","5002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000725",,PNG,avatar36.png,"1",옥스퍼드 아라비아의 별,"","0","0","1","1","","","1","0","1","1","0","","0","07","05","00035",36,"13","30","3001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000726",,PNG,avatar25.png,"1",서산 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",40,"07","21","2101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000727",,PNG,avatar22.png,"1",파리 징기스칸,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",27,"11","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000728",,PNG,avatar33.png,"1",예루살렘 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",29,"02","10","1004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000729",,PNG,avatar7.png,"1",프라하 필리프,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",27,"09","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000730",,PNG,avatar14.png,"1",포천 루도비코스 4세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00050",51,"08","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000731",,PNG,avatar33.png,"1",베른 필리프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",29,"08","54","5412","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000732",,PNG,avatar11.png,"1",드레스덴 금잔화,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00049",48,"08","46","4612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000733",,PNG,avatar27.png,"1",강릉 서향,"","0","0","1","1","","","1","0","1","1","0","","0","99",,"00040",41,"09","61","6101","1",,,,,,"2021-08-27 14:02:50",SYSTEM
KB0,"2000000734",,PNG,avatar33.png,"1",방콕 스노드롭,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",44,"08","21","2101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000735",,PNG,avatar5.png,"1",거제 루이 8세,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00035",35,"07","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000736",,PNG,avatar7.png,"1",포항 유대 헤로데 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00020",23,"01","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000737",,PNG,avatar25.png,"1",모스크바 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",25,"09","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000738",,PNG,avatar20.png,"1",카를로비바리 흰나팔꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00020",20,"10","54","5413","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000739",,PNG,avatar3.png,"1",속초 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00029",29,"13","36","3620","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000740",,PNG,avatar4.png,"1",케이프타운 흑종초,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",46,"06","21","2103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000741",,PNG,avatar15.png,"1",서울 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",24,"13","41","4106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000742",,PNG,avatar39.png,"1",라호르  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00030",30,"04","31","3109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000743",,PNG,avatar29.png,"1",그라나다 금잔화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",36,"13","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000744",,PNG,avatar36.png,"1",스톡홀름 시메온 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",46,"04","54","5405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000745",,PNG,avatar1.png,"1",두브로브니크 구스타브스 아돌프스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00040",41,"07","57","5722","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000746",,PNG,avatar27.png,"1",베네치아 재스민,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00059",58,"11","50","5009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000747",,PNG,avatar11.png,"1",스톡홀름 황금싸리,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",51,"07","54","5403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000748",,PNG,avatar27.png,"1",뤼베크 네모필라,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00050",50,"04","46","4609","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000749",,PNG,avatar15.png,"1",샌디에이고 디기탈리스,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00045",45,"07","57","5708","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000750",,PNG,avatar6.png,"1",김천 앙리 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",35,"08","31","3109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000751",,PNG,avatar15.png,"1",모스크바 마르멜로,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",30,"07","01","0124","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000752",,PNG,avatar30.png,"1",토론토 카네이션,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",29,"02","50","5004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000753",,PNG,avatar4.png,"1",카이로 클로타르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"03","21","2108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000754",,PNG,avatar25.png,"1",세비야 흰나팔꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",50,"07","27","2711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000755",,PNG,avatar12.png,"1",키토 오토 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",31,"05","61","6101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000756",,PNG,avatar20.png,"1",베를린 은방울꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",52,"07","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000757",,PNG,avatar5.png,"1",프라하 패모,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",52,"01","54","5402","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000758",,PNG,avatar37.png,"1",브뤼헤 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",46,"05","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000759",,PNG,avatar35.png,"1",부에노스아이레스 징기스칸,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",27,"08","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000760",,PNG,avatar25.png,"1",이스탄불 데메트리오스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",58,"07","34","3403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000761",,PNG,avatar7.png,"1",헬싱키  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00049",48,"11","01","0103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000762",,PNG,avatar8.png,"1",아덴 헨리 2세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00055",55,"07","10","1003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000763",,PNG,avatar4.png,"1",브라티슬라바 카모밀레,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00029",29,"07","21","2108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000764",,PNG,avatar38.png,"1",홍콩 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00059",57,"13","10","1001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000765",,PNG,avatar32.png,"1",마라케시 발데마르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00065",65,"07","10","1027","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000766",,PNG,avatar15.png,"1",카트만두 알렉산드로스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"03","61","6104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000767",,PNG,avatar16.png,"1",베를린 데이지,"","0","0","1","1","","","1","0","1","1","0","","0","07","04","00050",50,"10","31","3112","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000768",,PNG,avatar18.png,"1",두브로브니크 샤를 6세,"","0","0","1","1","","","1","0","1","1","0","","0","02","03","00050",52,"09","63","6302","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000769",,PNG,avatar12.png,"1",바르샤바 카를루스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00029",29,"09","50","5009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000770",,PNG,avatar35.png,"1",리스본 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",25,"05","50","5004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000771",,PNG,avatar16.png,"1",바르샤바 살구꽃,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00035",35,"09","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000772",,PNG,avatar38.png,"1",양곤 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00059",59,"09","46","4615","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000773",,PNG,avatar1.png,"1",암스테르담 은매화,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00020",23,"07","01","0119","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000774",,PNG,avatar30.png,"1",베네치아 왈라키아 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00025",25,"10","27","2707","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000775",,PNG,avatar20.png,"1",베네치아 루도비코스 4세,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00030",31,"06","50","5004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000776",,PNG,avatar25.png,"1",페낭 펠리페 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",33,"08","54","5401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000777",,PNG,avatar19.png,"1",그단스크 스노드롭,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",36,"08","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000778",,PNG,avatar21.png,"1",이스탄불 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",43,"09","46","4614","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000779",,PNG,avatar15.png,"1",브라티슬라바 자목련,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",24,"02","57","5706","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000780",,PNG,avatar5.png,"1",의왕 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","07","04","00039",37,"02","61","6101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000781",,PNG,avatar33.png,"1",크라쿠프 펜 오키드,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00045",45,"03","10","1028","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000782",,PNG,avatar3.png,"1",전주 필리프 3세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00035",35,"07","01","0114","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000783",,PNG,avatar39.png,"1",모스크바 크세르크세스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",24,"07","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000784",,PNG,avatar18.png,"1",제주 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00029",27,"07","50","5011","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000785",,PNG,avatar21.png,"1",그단스크 아바스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00025",25,"07","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000786",,PNG,avatar31.png,"1",파리 프리지아,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00020",23,"04","10","1031","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000787",,PNG,avatar29.png,"1",튀니스 유스티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00039",37,"08","50","5007","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000788",,PNG,avatar30.png,"1",모스크바 프리드리히 빌헬름 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00025",25,"07","30","3001","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000789",,PNG,avatar33.png,"1",논산 유스티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"08","01","0122","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000790",,PNG,avatar6.png,"1",오산 오토 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",38,"01","01","0113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000792",,PNG,avatar17.png,"1",뉴올리언스 무궁화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"10","34","3405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000793",,PNG,avatar11.png,"1",카이로 히아신스,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00030",33,"05","10","1012","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000794",,PNG,avatar6.png,"1",뤼베크 시클라멘,"","0","0","1","1","","","1","0","1","1","0","","0","06","05","00040",43,"08","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000795",,PNG,avatar1.png,"1",광양 펠리페 3세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"03","57","5707","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000796",,PNG,avatar11.png,"1",발파라이소 스노드롭,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00040",41,"09","57","5709","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000797",,PNG,avatar7.png,"1",리옹 미나리아재비,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00069",67,"11","41","4102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000798",,PNG,avatar37.png,"1",부에노스아이레스 다비트 4세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",35,"07","46","4610","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000799",,PNG,avatar19.png,"1",시카고 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",32,"07","01","0120","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000800",,PNG,avatar3.png,"1",마드리드 꽃고비,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",42,"07","01","0119","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000801",,PNG,avatar37.png,"1",에든버러 창포,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00055",55,"09","01","0109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000803",,PNG,avatar31.png,"1",비엔나 안스륨,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00020",22,"09","31","3113","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000804",,PNG,avatar35.png,"1",안성 다리우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00045",46,"07","24","2405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000805",,PNG,avatar30.png,"1",거제  예카테리나 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00030",30,"09","46","4614","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000806",,PNG,avatar28.png,"1",구리 이반 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00025",26,"01","01","0124","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000807",,PNG,avatar15.png,"1",서울 리처드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",49,"09","21","2102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000808",,PNG,avatar7.png,"1",강릉 펜 오키드,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00035",36,"07","01","0101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000000809",,PNG,avatar3.png,"1",싱가포르 저먼더,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",30,"03","46","4607","1",,,,,,"2021-08-27 01:07",S016217
