"그룹회사코드","마이데이터고객식별자","기준년월일","금융자산집계금액","비금융자산집계금액","부채집계금액","현금자산집계금액","예금자산집계금액","투자자산집계금액","보험자산집계금액","연금자산집계금액","전월대비금융자산증감비율","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000531","20210826",383573683.387,,,23827500.000,190620000.000,59649015.951,57186000.000,52291167.436,-12.91000,"2021-08-26 20:24:38",S016217
KB0,"2000000532","20210826",61350626.349,,,4317500.000,17270000.000,18580069.849,6908000.000,14275056.500,-20.75000,"2021-08-26 20:24:38",S016217
KB0,"2000000533","20210826",17783026.749,,,947100.000,6314000.000,5958084.869,2462460.000,2101381.880,-20.73000,"2021-08-26 20:24:38",S016217
KB0,"2000000534","20210826",94859786.449,,,5565500.001,55655000.001,23660833.391,3895850.000,6082603.056,3.60000,"2021-08-26 20:24:38",S016217
KB0,"2000000535","20210826",1148395073.121,,,49095900.000,327306000.000,338058769.015,163653000.000,270281404.106,-23.02000,"2021-08-26 20:24:38",S016217
KB0,"2000000536","20210826",23407214.653,,,367500.000,7350000.000,8226525.069,1800750.000,5662439.584,-24.47000,"2021-08-26 20:24:38",S016217
KB0,"2000000537","20210826",289509875.813,,,4071900.000,81438000.000,96126882.538,40719000.000,67154093.275,-21.81000,"2021-08-26 20:24:38",S016217
KB0,"2000000538","20210826",187149912.333,,,13832500.000,55330000.000,57247079.043,15492400.000,45247933.290,-22.43000,"2021-08-26 20:24:38",S016217
KB0,"2000000539","20210826",36114542.309,,,2781999.999,11128000.000,9806911.908,3115840.000,9281790.402,-19.44000,"2021-08-26 20:24:38",S016217
KB0,"2000000540","20210826",166208.916,,,11499.999,114999.999,18939.240,8050.000,12719.678,-9.45000,"2021-08-26 20:24:38",S016217
KB0,"2000000541","20210826",167893703.112,,,2523100.000,45415800.000,58263274.741,25231000.000,36460528.371,-24.49000,"2021-08-26 20:24:38",S016217
KB0,"2000000542","20210826",147258321.497,,,7863000.000,52420000.000,47231764.616,25161600.000,14581956.881,-23.15000,"2021-08-26 20:24:38",S016217
KB0,"2000000543","20210826",39119352.142,,,585200.000,10533600.000,13800805.465,5852000.000,8347746.677,-22.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000544","20210826",57480720.834,,,4438500.000,17754000.000,15713854.615,4971120.000,14603246.219,-21.14000,"2021-08-26 20:24:38",S016217
KB0,"2000000545","20210826",58548459.235,,,2814300.000,18762000.000,20291578.268,9381000.000,7299580.967,-25.35000,"2021-08-26 20:24:38",S016217
KB0,"2000000546","20210826",56678652.954,,,846100.000,15229800.000,20024181.212,8461000.000,12117571.742,-23.81000,"2021-08-26 20:24:38",S016217
KB0,"2000000547","20210826",326763451.035,,,24864999.999,99460000.000,92555987.036,27848800.000,82033664.000,-19.49000,"2021-08-26 20:24:38",S016217
KB0,"2000000548","20210826",29958659.986,,,427600.000,8552000.000,9693093.015,4276000.000,7009966.971,-22.87000,"2021-08-26 20:24:38",S016217
KB0,"2000000549","20210826",7615007.425,,,118899.999,2378000.000,2699829.639,582610.000,1835667.787,-24.08000,"2021-08-26 20:24:38",S016217
KB0,"2000000550","20210826",54140251.435,,,3492000.000,13968000.000,21276375.858,3911040.000,11492835.577,-13.03000,"2021-08-26 20:24:38",S016217
KB0,"2000000551","20210826",45775802.031,,,3331000.000,13324000.000,14376652.660,3730720.000,11013429.371,-21.75000,"2021-08-26 20:24:38",S016217
KB0,"2000000552","20210826",28021883.139,,,3565000.000,17825000.000,2885649.041,1782500.000,1963734.098,-8.79000,"2021-08-26 20:24:38",S016217
KB0,"2000000553","20210826",11209854.161,,,763000.000,3052000.000,6204574.161,1190280.000,,-1.58000,"2021-08-26 20:24:38",S016217
KB0,"2000000554","20210826",38890844.016,,,1848300.000,12322000.000,13841409.268,6161000.000,4718134.748,-24.67000,"2021-08-26 20:24:38",S016217
KB0,"2000000555","20210826",48041742.070,,,2274300.000,15162000.000,17178234.585,7581000.000,5846207.485,-24.92000,"2021-08-26 20:24:38",S016217
KB0,"2000000556","20210826",61164373.573,,,3766500.000,30132000.000,9869203.833,9039600.000,8357069.740,-12.16000,"2021-08-26 20:24:38",S016217
KB0,"2000000557","20210826",53688497.887,,,2873100.000,19154000.000,17228875.900,9193920.000,5238601.987,-22.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000558","20210826",37281551.828,,,1473300.000,9822000.000,18523064.658,4714560.000,2748627.170,-0.19000,"2021-08-26 20:24:38",S016217
KB0,"2000000559","20210826",21314475.354,,,1020900.000,6806000.000,7441912.704,3403000.000,2642662.650,-24.86000,"2021-08-26 20:24:38",S016217
KB0,"2000000560","20210826",286083843.628,,,18575500.000,74302000.000,110739354.637,20804560.000,61662428.991,-13.39000,"2021-08-26 20:24:38",S016217
KB0,"2000000561","20210826",26622182.375,,,3316000.000,16580000.000,3232492.083,1658000.000,1835690.292,-9.16000,"2021-08-26 20:24:38",S016217
KB0,"2000000562","20210826",141585949.705,,,13643500.000,54574000.000,52084589.705,21283860.000,,-26.53000,"2021-08-26 20:24:38",S016217
KB0,"2000000563","20210826",15374122.835,,,482700.000,3218000.000,9349538.431,1255020.000,1068864.404,20.34000,"2021-08-26 20:24:38",S016217
KB0,"2000000564","20210826",81622599.862,,,10309000.000,51545000.000,8946888.930,5154500.000,5667210.932,-7.77000,"2021-08-26 20:24:38",S016217
KB0,"2000000565","20210826",48093116.466,,,3715500.000,14862000.000,13059740.461,4161360.000,12294516.005,-19.40000,"2021-08-26 20:24:38",S016217
KB0,"2000000566","20210826",46359366.851,,,653400.000,13068000.000,15209228.019,6534000.000,10894738.832,-21.84000,"2021-08-26 20:24:38",S016217
KB0,"2000000567","20210826",44812895.865,,,2505300.000,16702000.000,13593787.109,6513780.000,5498028.756,-25.12000,"2021-08-26 20:24:38",S016217
KB0,"2000000568","20210826",45721338.341,,,1460400.000,9736000.000,27513349.546,3797040.000,3214548.795,19.79000,"2021-08-26 20:24:38",S016217
KB0,"2000000569","20210826",103825783.983,,,1643700.000,32874000.000,35597396.218,8054130.000,25656557.765,-25.44000,"2021-08-26 20:24:38",S016217
KB0,"2000000570","20210826",33771037.478,,,1837500.000,12250000.000,10837190.452,4777500.000,4068847.026,-23.57000,"2021-08-26 20:24:38",S016217
KB0,"2000000571","20210826",17251158.679,,,2198000.000,10990000.000,1743730.545,1099000.000,1220428.134,-9.34000,"2021-08-26 20:24:38",S016217
KB0,"2000000572","20210826",260159448.471,,,12417900.000,82786000.000,91545954.493,41393000.000,32016593.978,-24.69000,"2021-08-26 20:24:38",S016217
KB0,"2000000573","20210826",64129940.178,,,956100.000,17209800.000,22627967.363,9561000.000,13775072.815,-23.72000,"2021-08-26 20:24:38",S016217
KB0,"2000000574","20210826",273942484.549,,,18140000.000,72560000.000,94382980.909,29024000.000,59835503.640,-17.59000,"2021-08-26 20:24:38",S016217
KB0,"2000000575","20210826",23129516.148,,,2948000.000,14740000.000,2346892.981,1474000.000,1620623.167,-9.10000,"2021-08-26 20:24:38",S016217
KB0,"2000000576","20210826",18127081.568,,,276700.000,4980600.000,6092284.994,2767000.000,4010496.574,-23.78000,"2021-08-26 20:24:38",S016217
KB0,"2000000577","20210826",10904036.117,,,581700.000,3878000.000,3807321.674,950110.000,1686904.443,-22.61000,"2021-08-26 20:24:38",S016217
KB0,"2000000578","20210826",26353205.102,,,1829000.001,18290000.001,2964913.569,1280300.000,1988991.531,-10.20000,"2021-08-26 20:24:38",S016217
KB0,"2000000579","20210826",10568757.768,,,129400.000,2588000.000,5092568.599,634060.000,2124729.169,-3.71000,"2021-08-26 20:24:38",S016217
KB0,"2000000580","20210826",75203731.674,,,4620000.000,36960000.000,12274786.776,11088000.000,10260944.898,-11.57000,"2021-08-26 20:24:38",S016217
KB0,"2000000581","20210826",657512946.653,,,20549100.000,136994000.000,405492993.789,33563530.000,60913322.864,20.07000,"2021-08-26 20:24:38",S016217
KB0,"2000000582","20210826",35418029.373,,,3352500.000,13410000.000,13425629.373,5229900.000,,-25.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000583","20210826",53835828.998,,,2580300.000,17202000.000,18832938.604,8601000.000,6619590.394,-25.25000,"2021-08-26 20:24:38",S016217
KB0,"2000000584","20210826",38394270.474,,,548400.000,10968000.000,12185867.160,5484000.000,9208003.314,-23.57000,"2021-08-26 20:24:38",S016217
KB0,"2000000585","20210826",20095943.667,,,282700.000,5654000.000,6651311.840,2827000.000,4680931.827,-22.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000586","20210826",271769787.329,,,4183800.000,83676000.000,98493812.630,20500620.000,64915554.699,-22.81000,"2021-08-26 20:24:38",S016217
KB0,"2000000587","20210826",19537324.719,,,1058100.000,7054000.000,6591622.604,1728230.000,3105372.115,-24.02000,"2021-08-26 20:24:38",S016217
KB0,"2000000588","20210826",15584955.909,,,1116000.000,4464000.000,4235566.069,2142720.000,3626669.840,-20.33000,"2021-08-26 20:24:38",S016217
KB0,"2000000589","20210826",22804654.486,,,360500.000,7210000.000,7497400.195,1766450.000,5970304.291,-22.60000,"2021-08-26 20:24:38",S016217
KB0,"2000000590","20210826",286343064.071,,,20209000.000,80836000.000,85328068.032,32334400.000,67635596.039,-22.00000,"2021-08-26 20:24:38",S016217
KB0,"2000000591","20210826",212382754.032,,,10157700.000,67718000.000,74589089.234,33859000.000,26058964.798,-24.81000,"2021-08-26 20:24:38",S016217
KB0,"2000000592","20210826",14650806.722,,,232800.000,4656000.000,5034329.535,1140720.000,3586957.187,-24.71000,"2021-08-26 20:24:38",S016217
KB0,"2000000593","20210826",41037672.781,,,1382100.000,9214000.000,22267579.915,4607000.000,3566992.866,1.74000,"2021-08-26 20:24:38",S016217
KB0,"2000000594","20210826",48369379.404,,,3425000.000,13700000.000,13399742.299,6576000.000,11268637.105,-19.08000,"2021-08-26 20:24:38",S016217
KB0,"2000000595","20210826",137351506.370,,,2095300.000,37715400.000,46758658.629,20953000.000,29829147.741,-24.61000,"2021-08-26 20:24:38",S016217
KB0,"2000000596","20210826",44573542.127,,,2078400.000,13856000.000,25244422.127,3394720.000,,-6.71000,"2021-08-26 20:24:38",S016217
KB0,"2000000597","20210826",201291637.906,,,3173100.000,63462000.000,70556891.307,15548190.000,48551456.599,-25.06000,"2021-08-26 20:24:38",S016217
KB0,"2000000598","20210826",53879067.481,,,854499.999,17090000.000,18646898.494,4187050.000,13100618.988,-24.46000,"2021-08-26 20:24:38",S016217
KB0,"2000000599","20210826",9895672.835,,,156900.000,3138000.000,3242283.615,768810.000,2589679.220,-23.73000,"2021-08-26 20:24:38",S016217
KB0,"2000000600","20210826",51479164.944,,,2462100.000,16414000.000,18035425.040,8207000.000,6360639.904,-24.99000,"2021-08-26 20:24:38",S016217
KB0,"2000000601","20210826",37772720.154,,,1827900.000,12186000.000,20773250.154,2985570.000,,-9.53000,"2021-08-26 20:24:38",S016217
KB0,"2000000602","20210826",50287754.171,,,3542000.000,14168000.000,14011455.719,6800640.000,11765658.452,-20.05000,"2021-08-26 20:24:38",S016217
KB0,"2000000603","20210826",61475900.492,,,4223000.001,42230000.001,7339634.368,2956100.000,4727166.122,-9.38000,"2021-08-26 20:24:38",S016217
KB0,"2000000604","20210826",145084579.300,,,2194100.000,39493800.000,49685888.378,21941000.000,31769790.922,-24.10000,"2021-08-26 20:24:38",S016217
KB0,"2000000605","20210826",36728173.250,,,345100.000,6211800.000,21758127.091,3451000.000,4962146.159,14.10000,"2021-08-26 20:24:38",S016217
KB0,"2000000606","20210826",258342643.710,,,3655200.000,73104000.000,84869443.451,36552000.000,60162000.259,-22.53000,"2021-08-26 20:24:38",S016217
KB0,"2000000607","20210826",183166882.100,,,7772700.000,51818000.000,54457654.416,25909000.000,43209527.684,-22.10000,"2021-08-26 20:24:38",S016217
KB0,"2000000608","20210826",49074612.397,,,3023000.001,24184000.000,7964939.288,7255200.000,6647473.108,-12.23000,"2021-08-26 20:24:38",S016217
KB0,"2000000609","20210826",57654783.542,,,3545000.001,28360000.000,9321211.050,8508000.000,7920572.491,-12.50000,"2021-08-26 20:24:38",S016217
KB0,"2000000610","20210826",117905395.597,,,1872500.001,37450000.000,40440992.482,9175250.000,28966653.114,-25.31000,"2021-08-26 20:24:38",S016217
KB0,"2000000611","20210826",122568373.327,,,1737800.000,34756000.000,40207686.684,17378000.000,28488886.643,-23.17000,"2021-08-26 20:24:38",S016217
KB0,"2000000612","20210826",177368345.339,,,23574000.000,94296000.000,20671538.502,,38826806.837,-8.48000,"2021-08-26 20:24:38",S016217
KB0,"2000000613","20210826",34942453.635,,,544500.000,10890000.000,12264194.650,2668050.000,8575708.985,-24.04000,"2021-08-26 20:24:38",S016217
KB0,"2000000614","20210826",37099201.510,,,1392600.000,9284000.000,19396516.088,4456320.000,2569765.422,4.68000,"2021-08-26 20:24:38",S016217
KB0,"2000000615","20210826",16751370.532,,,1610500.000,6442000.000,6186490.532,2512380.000,,-26.71000,"2021-08-26 20:24:38",S016217
KB0,"2000000616","20210826",21709628.956,,,342900.000,6858000.000,7102968.426,1680210.000,5725550.530,-22.10000,"2021-08-26 20:24:38",S016217
KB0,"2000000617","20210826",17193595.029,,,243300.000,4866000.000,5618673.717,2433000.000,4032621.312,-22.81000,"2021-08-26 20:24:38",S016217
KB0,"2000000618","20210826",229446659.404,,,16236000.000,64944000.000,68242396.230,25977600.000,54046663.174,-20.89000,"2021-08-26 20:24:38",S016217
KB0,"2000000619","20210826",60656002.288,,,4426500.000,17706000.000,18817829.882,4957680.000,14747992.406,-22.06000,"2021-08-26 20:24:38",S016217
KB0,"2000000620","20210826",147420780.223,,,2083600.000,41672000.000,48225436.842,20836000.000,34603743.381,-21.80000,"2021-08-26 20:24:38",S016217
KB0,"2000000621","20210826",39574899.887,,,3018500.001,12074000.000,11008818.420,3380720.000,10092861.466,-19.64000,"2021-08-26 20:24:38",S016217
KB0,"2000000622","20210826",693805656.346,,,7924300.000,158486000.000,356697086.475,38829070.000,131869199.871,4.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000623","20210826",35361389.132,,,521700.000,10434000.000,10629296.430,5217000.000,8559392.702,-20.58000,"2021-08-26 20:24:38",S016217
KB0,"2000000624","20210826",78050962.564,,,4825500.000,38604000.000,12365508.596,11581200.000,10674753.968,-11.66000,"2021-08-26 20:24:38",S016217
KB0,"2000000625","20210826",126091942.566,,,6820800.000,45472000.000,39411354.700,21826560.000,12561227.866,-23.43000,"2021-08-26 20:24:38",S016217
KB0,"2000000626","20210826",23328495.905,,,278700.000,5574000.000,11455700.081,1365630.000,4654465.824,-0.36000,"2021-08-26 20:24:38",S016217
KB0,"2000000627","20210826",53599170.937,,,3850000.000,15400000.000,14091696.656,7392000.000,12865474.281,-20.13000,"2021-08-26 20:24:38",S016217
KB0,"2000000628","20210826",30605817.073,,,2227000.000,8908000.000,9636778.687,2494240.000,7339798.386,-22.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000629","20210826",291621922.690,,,38909000.000,155636000.000,32372063.386,,64704859.304,-8.51000,"2021-08-26 20:24:38",S016217
KB0,"2000000630","20210826",49140482.154,,,3586500.000,14346000.000,15215796.356,4016880.000,11975305.798,-23.22000,"2021-08-26 20:24:38",S016217
KB0,"2000000631","20210826",36098279.639,,,1755900.000,11706000.000,12229060.794,5853000.000,4554318.845,-24.75000,"2021-08-26 20:24:38",S016217
KB0,"2000000632","20210826",15428823.147,,,824700.000,5498000.000,4939203.934,2639040.000,1527879.213,-23.04000,"2021-08-26 20:24:38",S016217
KB0,"2000000633","20210826",34091244.379,,,514300.000,9257400.000,11825592.607,5143000.000,7350951.772,-23.26000,"2021-08-26 20:24:38",S016217
KB0,"2000000634","20210826",57411477.647,,,3674000.000,14696000.000,22711509.604,4114880.000,12215088.043,-12.12000,"2021-08-26 20:24:38",S016217
KB0,"2000000635","20210826",35851816.328,,,2236500.000,17892000.000,5437783.483,5367600.000,4917932.845,-12.37000,"2021-08-26 20:24:38",S016217
KB0,"2000000636","20210826",22108004.197,,,1719999.999,6880000.000,5893970.189,1926400.000,5687634.009,-19.77000,"2021-08-26 20:24:38",S016217
KB0,"2000000637","20210826",15692839.296,,,193500.000,3870000.000,6509654.341,1935000.000,3184684.955,-7.68000,"2021-08-26 20:24:38",S016217
KB0,"2000000638","20210826",45757497.698,,,5789000.000,28945000.000,4927485.010,2894500.000,3201512.688,-9.29000,"2021-08-26 20:24:38",S016217
KB0,"2000000639","20210826",35211715.313,,,2667999.999,10672000.000,10106139.088,2988160.000,8777416.226,-18.64000,"2021-08-26 20:24:38",S016217
KB0,"2000000640","20210826",118508794.346,,,14906000.000,74530000.000,13301973.873,7453000.000,8317820.473,-8.76000,"2021-08-26 20:24:38",S016217
KB0,"2000000641","20210826",24455951.114,,,1510800.000,10072000.000,10405511.114,2467640.000,,-26.72000,"2021-08-26 20:24:38",S016217
KB0,"2000000642","20210826",40984712.567,,,3174999.999,12700000.000,11172329.460,3556000.000,10381383.108,-20.15000,"2021-08-26 20:24:38",S016217
KB0,"2000000643","20210826",189998597.724,,,7767900.000,51786000.000,61495581.926,25893000.000,43056115.798,-21.23000,"2021-08-26 20:24:38",S016217
KB0,"2000000644","20210826",28890523.933,,,1544700.000,10298000.000,9641655.122,4016220.000,3389948.811,-23.08000,"2021-08-26 20:24:38",S016217
KB0,"2000000645","20210826",35285457.997,,,1702200.000,11348000.000,12280602.435,5674000.000,4280655.562,-25.48000,"2021-08-26 20:24:38",S016217
KB0,"2000000646","20210826",28158133.881,,,1148400.000,7656000.000,9189521.805,3828000.000,6336212.076,-20.31000,"2021-08-26 20:24:38",S016217
KB0,"2000000647","20210826",51015690.764,,,789099.999,15782000.000,18419560.913,3866590.000,12158439.852,-23.67000,"2021-08-26 20:24:38",S016217
KB0,"2000000648","20210826",48653410.113,,,600700.000,12014000.000,23192372.580,2943430.000,9902907.533,-3.54000,"2021-08-26 20:24:38",S016217
KB0,"2000000649","20210826",71463350.909,,,4928000.000,19712000.000,22589079.374,7884800.000,16349471.535,-19.72000,"2021-08-26 20:24:38",S016217
KB0,"2000000650","20210826",23138042.499,,,2876000.000,14380000.000,2842372.495,1438000.000,1601670.004,-8.65000,"2021-08-26 20:24:38",S016217
KB0,"2000000651","20210826",142486952.726,,,9343500.000,37374000.000,54121118.083,10464720.000,31183614.643,-14.08000,"2021-08-26 20:24:38",S016217
KB0,"2000000652","20210826",20598586.735,,,1592000.001,6368000.000,5595381.458,1783040.000,5260165.276,-19.72000,"2021-08-26 20:24:38",S016217
KB0,"2000000653","20210826",39146289.909,,,2536800.000,16912000.000,15554049.909,4143440.000,,-29.59000,"2021-08-26 20:24:38",S016217
KB0,"2000000654","20210826",237542514.282,,,12691800.000,84612000.000,76344730.493,40613760.000,23280223.789,-21.76000,"2021-08-26 20:24:38",S016217
KB0,"2000000655","20210826",18895578.584,,,1024200.000,6828000.000,5862767.351,3277440.000,1903171.233,-23.46000,"2021-08-26 20:24:38",S016217
KB0,"2000000656","20210826",49499555.367,,,6221000.000,31105000.000,5605436.869,3110500.000,3457618.498,-7.96000,"2021-08-26 20:24:38",S016217
KB0,"2000000657","20210826",32746957.910,,,3102000.000,12408000.000,12397837.910,4839120.000,,-25.29000,"2021-08-26 20:24:38",S016217
KB0,"2000000658","20210826",36313398.461,,,1756500.000,11710000.000,12476718.565,5855000.000,4515179.896,-25.48000,"2021-08-26 20:24:38",S016217
KB0,"2000000659","20210826",37263723.132,,,2573499.999,25734999.999,4284533.698,1801450.000,2869239.436,-10.11000,"2021-08-26 20:24:38",S016217
