"그룹회사코드","마이데이터고객식별자","기준년월일","포트폴리오자산부채대분류구분","포트폴리오자산부채중분류구분","포트폴리오자산부채소분류구분","기관코드","집계금액","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000000424","20210826","10","1020","102020","999999",25693800.000,"2021-08-27 01:00",S016217
KB0,"2000000424","20210826","10","1030","103010","999999",7557411.311,"2021-08-27 01:00",S016217
KB0,"2000000424","20210826","10","1030","103040","999999",43743683.671,"2021-08-27 01:00",S016217
KB0,"2000000424","20210826","10","1030","103050","999999",36664551.954,"2021-08-27 01:00",S016217
KB0,"2000000424","20210826","10","1040","104020","999999",20983270.000,"2021-08-27 01:00",S016217
KB0,"2000000424","20210826","10","1050","105020","999999",37329473.593,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1010","101010","999999",82802000.000,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1020","102010","999999",248406000.000,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1020","102020","999999",165604000.000,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1030","103030","999999",18473471.941,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1030","103040","999999",51675777.329,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1040","104020","999999",41401000.000,"2021-08-27 01:00",S016217
KB0,"2000000425","20210826","10","1050","105010","999999",46113262.445,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1010","101010","999999",13688000.000,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1020","102010","999999",27376000.000,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1020","102020","999999",27376000.000,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1030","103010","999999",12490351.846,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1030","103030","999999",11544518.651,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1030","103040","999999",29272470.821,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1030","103050","999999",6710172.182,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1040","104020","999999",15330560.000,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1050","105010","999999",33109188.275,"2021-08-27 01:00",S016217
KB0,"2000000426","20210826","10","1050","105020","999999",12075775.833,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1010","101010","999999",8729000.001,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1020","102010","999999",52374000.000,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1020","102020","999999",17458000.000,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1030","103030","999999",8278463.563,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1030","103040","999999",10649129.523,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1030","103050","999999",27555862.250,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1040","104010","999999",20949600.000,"2021-08-27 01:00",S016217
KB0,"2000000427","20210826","10","1050","105010","999999",19118126.784,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1010","101010","999999",1609500.000,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1020","102010","999999",32190000.000,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1030","103010","999999",6408418.440,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1030","103030","999999",2446757.399,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1030","103040","999999",20237488.974,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1030","103050","999999",6969020.710,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1040","104020","999999",11266500.000,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1040","104030","999999",4828500.000,"2021-08-27 01:00",S016217
KB0,"2000000428","20210826","10","1050","105020","999999",26863536.340,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1010","101010","999999",4765500.000,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1020","102010","999999",5718600.000,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1020","102020","999999",13343400.000,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1030","103010","999999",2401561.441,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1030","103040","999999",11511226.493,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1030","103050","999999",28770977.779,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1040","104010","999999",2096820.000,"2021-08-27 01:00",S016217
KB0,"2000000429","20210826","10","1040","104020","999999",5337360.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1010","101010","999999",2046600.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1020","102010","999999",9550800.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1020","102020","999999",4093200.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1030","103010","999999",1764428.093,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1030","103030","999999",2128307.788,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1030","103040","999999",7247090.311,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1030","103050","999999",4045163.112,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1040","104020","999999",4775400.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1040","104030","999999",2046600.000,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1050","105010","999999",4554529.046,"2021-08-27 01:00",S016217
KB0,"2000000430","20210826","10","1050","105020","999999",6750530.742,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1010","101010","999999",4565000.001,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1020","102010","999999",27390000.000,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1020","102020","999999",9130000.000,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1030","103030","999999",4220708.361,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1030","103040","999999",5657071.563,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1030","103050","999999",2037286.623,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1040","104010","999999",10956000.000,"2021-08-27 01:00",S016217
KB0,"2000000431","20210826","10","1050","105010","999999",10118573.781,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1010","101010","999999",627800.000,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1020","102010","999999",11300400.000,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1020","102020","999999",1255600.000,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1030","103010","999999",2134212.344,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1030","103040","999999",6241829.492,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1030","103050","999999",4108108.879,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1040","104020","999999",3076220.000,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1050","105010","999999",2085244.652,"2021-08-27 01:00",S016217
KB0,"2000000432","20210826","10","1050","105020","999999",8382691.926,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1010","101010","999999",5191100.001,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1020","102010","999999",83057600.000,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1020","102020","999999",20764400.000,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1030","103010","999999",16263201.972,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1030","103040","999999",65026040.311,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1030","103050","999999",22868972.261,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1040","104020","999999",36337700.000,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1040","104030","999999",15573300.000,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1050","105010","999999",22944251.183,"2021-08-27 01:00",S016217
KB0,"2000000433","20210826","10","1050","105020","999999",63601398.540,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1010","101010","999999",1959600.000,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1020","102010","999999",7838400.000,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1020","102020","999999",5225600.000,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1030","103010","999999",1103907.152,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1030","103030","999999",2352056.748,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1030","103040","999999",8640290.716,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1030","103050","999999",2860851.795,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1040","104020","999999",4572400.000,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1040","104030","999999",1959600.000,"2021-08-27 01:00",S016217
KB0,"2000000434","20210826","10","1050","105020","999999",5012228.547,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1010","101010","999999",19335000.000,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1020","102010","999999",77340000.000,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1020","102020","999999",116010000.000,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1030","103030","999999",8118108.026,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1030","103040","999999",16786681.393,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1030","103050","999999",7497984.494,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1040","104020","999999",13534500.000,"2021-08-27 01:00",S016217
KB0,"2000000435","20210826","10","1050","105010","999999",21321936.429,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1010","101010","999999",1674900.000,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1020","102010","999999",6699600.000,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1020","102020","999999",4466400.000,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1030","103010","999999",1002145.672,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1030","103030","999999",2224504.061,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1030","103040","999999",7395321.498,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1030","103050","999999",1828912.627,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1040","104020","999999",3908100.000,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1040","104030","999999",1674900.000,"2021-08-27 01:00",S016217
KB0,"2000000436","20210826","10","1050","105020","999999",4331272.322,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1010","101010","999999",5109000.000,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1020","102010","999999",15327000.000,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1020","102020","999999",10218000.000,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1030","103030","999999",1033757.824,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1030","103040","999999",3350578.030,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1040","104020","999999",2554500.000,"2021-08-27 01:00",S016217
KB0,"2000000437","20210826","10","1050","105010","999999",2833911.941,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1010","101010","999999",26397000.000,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1020","102010","999999",79191000.000,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1020","102020","999999",52794000.000,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1030","103030","999999",5309435.367,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1030","103040","999999",16825120.147,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1040","104020","999999",13198500.000,"2021-08-27 01:00",S016217
KB0,"2000000438","20210826","10","1050","105010","999999",14612973.484,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1010","101010","999999",2569500.000,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1020","102010","999999",3083400.000,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1020","102020","999999",7194600.000,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1030","103010","999999",1686859.668,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1030","103040","999999",5412326.532,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1030","103050","999999",21692358.619,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1040","104010","999999",822240.000,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1040","104020","999999",4111200.000,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1050","105010","999999",7933975.419,"2021-08-27 01:00",S016217
KB0,"2000000439","20210826","10","1050","105020","999999",572955.953,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1010","101010","999999",2949300.000,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1020","102010","999999",11797200.000,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1020","102020","999999",7864800.000,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1030","103010","999999",1683316.093,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1030","103030","999999",3693881.903,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1030","103040","999999",12466714.308,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1030","103050","999999",4241071.618,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1040","104020","999999",6881700.000,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1040","104030","999999",2949300.000,"2021-08-27 01:00",S016217
KB0,"2000000440","20210826","10","1050","105020","999999",7566160.491,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1010","101010","999999",1083900.000,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1020","102010","999999",4335600.000,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1020","102020","999999",2890400.000,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1030","103010","999999",644518.484,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1030","103030","999999",1220197.620,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1030","103040","999999",4534247.637,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1030","103050","999999",10156498.395,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1040","104020","999999",2529100.000,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1040","104030","999999",1083900.000,"2021-08-27 01:00",S016217
KB0,"2000000441","20210826","10","1050","105020","999999",2808542.191,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1010","101010","999999",1860900.000,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1020","102010","999999",7443600.000,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1020","102020","999999",4962400.000,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1030","103040","999999",7799673.226,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1030","103050","999999",4330180.312,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1040","104010","999999",1364660.000,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1040","104020","999999",3473680.000,"2021-08-27 01:00",S016217
KB0,"2000000442","20210826","10","1050","105020","999999",4100198.482,"2021-08-27 01:00",S016217
KB0,"2000000443","20210826","10","1010","101010","999999",1772700.000,"2021-08-27 01:00",S016217
